Timestamp,Source_City,Destination_City,Cargo,Cargo_Mass_kg,Speed_kmh,Speed_Limit_kmh,RPM,Gear,Throttle,Brake,Steering,Accel_X,Accel_Y,Accel_Z,Engine_Wear_%,Tire_Wear_%,Chassis_Wear_%,Fuel_%,Driving_Status
2026-06-27 17:50:00.024,Bodø,Tallinn,,0,0.0,0,550.0,4,0.0,0.0,0.0,0.001,-0.0,-0.0,1.19,26.21,5.64,56.5,Normal
2026-06-27 17:50:01.006,Bodø,Tallinn,,0,0.0,0,550.0,4,0.0,0.0,0.0,-0.01,-0.0,-0.003,1.19,26.21,5.64,56.5,Normal
2026-06-27 17:50:02.015,Bodø,Tallinn,,0,0.0,0,557.9,4,0.06,0.0,0.0,0.0,-0.003,-0.0,1.19,26.21,5.64,56.5,Normal
2026-06-27 17:50:03.015,Bodø,Tallinn,,0,1.8,0,778.8,4,0.28,0.0,0.0,0.005,-0.015,-1.096,1.19,26.21,5.64,56.5,Normal
2026-06-27 17:50:04.013,Bodø,Tallinn,,0,8.0,0,841.3,4,0.32,0.0,0.0,0.01,-0.019,-2.386,1.19,26.21,5.64,56.5,Normal
2026-06-27 17:50:05.007,Bodø,Tallinn,,0,14.9,0,1465.6,4,0.25,0.0,-1.0,0.093,0.018,-1.196,1.19,26.21,5.64,56.5,Normal
2026-06-27 17:50:06.007,Bodø,Tallinn,,0,15.4,0,941.5,6,0.28,0.0,-1.0,0.077,-0.007,0.123,1.19,26.21,5.64,56.5,Normal
2026-06-27 17:50:07.008,Bodø,Tallinn,,0,18.0,0,1114.7,6,0.32,0.0,-1.0,0.106,-0.028,-1.355,1.19,26.21,5.64,56.5,Normal
2026-06-27 17:50:08.034,Bodø,Tallinn,,0,23.3,0,1434.5,6,0.32,0.0,0.0,-0.041,0.009,-1.385,1.19,26.21,5.64,56.5,Normal
2026-06-27 17:50:09.031,Bodø,Tallinn,,0,24.4,0,1153.1,7,0.36,0.0,1.0,-0.154,0.01,0.032,1.19,26.21,5.64,56.5,Harsh Cornering
2026-06-27 17:50:10.009,Bodø,Tallinn,,0,26.2,0,1242.4,7,0.18,0.0,1.0,-0.11,-0.027,-0.695,1.19,26.21,5.64,56.5,Harsh Cornering
2026-06-27 17:50:11.009,Bodø,Tallinn,,0,26.5,0,1255.3,7,0.0,0.0,1.0,-0.072,0.022,0.3,1.19,26.21,5.64,56.5,Harsh Cornering
2026-06-27 17:50:12.009,Bodø,Tallinn,,0,25.0,0,1183.1,7,0.0,0.0,1.0,-0.193,-0.015,0.445,1.19,26.21,5.64,56.5,Harsh Cornering
2026-06-27 17:50:13.010,Bodø,Tallinn,,0,23.4,0,1103.5,7,0.0,0.0,1.0,-0.136,-0.001,0.463,1.19,26.21,5.64,56.5,Harsh Cornering
2026-06-27 17:50:14.030,Bodø,Tallinn,,0,21.5,0,1008.2,7,0.0,0.15,1.0,0.057,-0.017,0.75,1.19,26.21,5.64,56.5,Harsh Cornering
2026-06-27 17:50:15.026,Bodø,Tallinn,,0,19.0,0,895.8,7,0.0,0.04,1.0,0.04,-0.004,0.481,1.19,26.21,5.64,56.5,Normal
2026-06-27 17:50:16.011,Bodø,Tallinn,,0,15.9,0,1196.4,7,0.0,0.18,1.0,0.073,0.023,1.425,1.19,26.21,5.64,56.5,Normal
2026-06-27 17:50:17.011,Bodø,Tallinn,,0,4.0,0,550.0,4,0.0,0.0,0.0,0.237,0.039,3.943,1.19,26.21,5.64,56.5,Normal
2026-06-27 17:50:18.013,Bodø,Tallinn,,0,0.5,0,550.0,4,0.0,0.0,0.0,0.016,0.0,0.237,1.19,26.21,5.64,56.5,Normal
2026-06-27 17:50:19.013,Bodø,Tallinn,,0,0.2,0,550.0,-1,0.0,0.0,0.0,-0.001,-0.0,0.056,1.19,26.21,5.64,56.5,Normal
2026-06-27 17:50:20.013,Bodø,Tallinn,,0,0.0,0,550.0,-1,0.0,0.0,0.0,0.006,0.0,0.048,1.19,26.21,5.64,56.5,Normal
2026-06-27 17:50:21.014,Bodø,Tallinn,,0,-0.0,0,605.3,-1,0.04,0.0,-1.0,0.002,-0.001,0.002,1.19,26.21,5.64,56.5,Normal
2026-06-27 17:50:22.014,Bodø,Tallinn,,0,-3.2,0,718.7,-1,0.0,0.0,-1.0,-0.129,0.018,1.597,1.19,26.21,5.64,56.5,Normal
2026-06-27 17:50:23.015,Bodø,Tallinn,,0,-2.4,0,550.7,-1,0.01,0.0,-1.0,-0.114,-0.01,0.307,1.19,26.21,5.64,56.5,Normal
2026-06-27 17:50:24.015,Bodø,Tallinn,,0,-3.2,0,740.4,-1,0.06,0.0,-1.0,-0.17,-0.0,0.293,1.19,26.21,5.64,56.5,Normal
2026-06-27 17:50:25.015,Bodø,Tallinn,,0,-4.0,0,892.8,-1,0.0,0.0,-1.0,-0.043,0.016,-0.175,1.19,26.21,5.64,56.5,Normal
2026-06-27 17:50:26.015,Bodø,Tallinn,,0,-2.8,0,645.4,-1,0.03,0.0,-1.0,-0.007,0.003,-0.079,1.19,26.21,5.64,56.5,Normal
2026-06-27 17:50:27.016,Bodø,Tallinn,,0,-3.5,0,837.3,-1,0.28,0.0,1.0,-0.173,0.016,0.533,1.19,26.21,5.64,56.5,Normal
2026-06-27 17:50:28.016,Bodø,Tallinn,,0,-4.2,0,931.9,-1,0.0,0.0,1.0,0.265,-0.014,-0.351,1.19,26.21,5.64,56.5,Normal
2026-06-27 17:50:29.034,Bodø,Tallinn,,0,-5.0,0,1194.6,-1,0.29,0.0,1.0,-0.065,0.004,0.91,1.19,26.21,5.64,56.5,Normal
2026-06-27 17:50:30.028,Bodø,Tallinn,,0,-6.5,0,1283.0,-1,0.0,0.0,1.0,0.172,-0.016,-0.077,1.19,26.21,5.64,56.5,Normal
2026-06-27 17:50:31.038,Bodø,Tallinn,,0,-5.4,0,946.1,-2,0.0,0.0,1.0,0.166,-0.007,-0.514,1.19,26.21,5.64,56.5,Normal
2026-06-27 17:50:32.018,Bodø,Tallinn,,0,-3.6,0,631.9,-2,0.0,0.0,1.0,0.06,-0.001,-0.488,1.19,26.21,5.64,56.5,Normal
2026-06-27 17:50:33.018,Bodø,Tallinn,,0,-2.9,0,658.5,-1,0.0,0.0,1.0,0.064,-0.0,-0.084,1.19,26.21,5.64,56.5,Normal
2026-06-27 17:50:34.018,Bodø,Tallinn,,0,-2.3,0,545.7,-1,0.0,0.0,1.0,-0.03,-0.031,-0.188,1.19,26.21,5.64,56.5,Normal
2026-06-27 17:50:35.018,Bodø,Tallinn,,0,-3.9,0,942.4,-1,0.21,0.0,1.0,0.305,0.009,0.824,1.19,26.21,5.64,56.5,Normal
2026-06-27 17:50:36.035,Bodø,Tallinn,,0,-4.0,0,906.0,-1,0.0,0.0,-1.0,-0.197,-0.005,-0.434,1.19,26.21,5.64,56.5,Normal
2026-06-27 17:50:37.019,Bodø,Tallinn,,0,-2.6,0,579.5,-1,0.0,0.0,-1.0,-0.171,-0.0,-0.411,1.19,26.21,5.64,56.5,Normal
2026-06-27 17:50:38.020,Bodø,Tallinn,,0,-2.4,0,550.1,-1,0.0,0.0,-1.0,-0.068,-0.002,-0.001,1.19,26.21,5.64,56.5,Normal
2026-06-27 17:50:39.020,Bodø,Tallinn,,0,-2.4,0,551.0,-1,0.05,0.0,-1.0,-0.068,0.001,0.001,1.19,26.21,5.64,56.5,Normal
2026-06-27 17:50:40.021,Bodø,Tallinn,,0,-4.2,0,959.4,-1,0.0,0.0,-1.0,-0.07,0.021,-0.335,1.19,26.21,5.64,56.5,Normal
2026-06-27 17:50:41.034,Bodø,Tallinn,,0,-2.7,0,598.3,-1,0.0,0.0,-1.0,0.016,0.001,-0.424,1.19,26.21,5.64,56.5,Normal
2026-06-27 17:50:42.022,Bodø,Tallinn,,0,-2.8,0,668.8,-1,0.08,0.0,1.0,-0.181,-0.032,0.606,1.19,26.21,5.64,56.5,Normal
2026-06-27 17:50:43.022,Bodø,Tallinn,,0,-3.8,0,866.4,-1,0.0,0.0,1.0,0.177,-0.024,-0.367,1.19,26.21,5.64,56.5,Normal
2026-06-27 17:50:44.043,Bodø,Tallinn,,0,-4.0,0,924.8,-1,0.11,0.0,1.0,0.041,0.005,0.407,1.19,26.21,5.64,56.5,Normal
2026-06-27 17:50:45.023,Bodø,Tallinn,,0,-5.2,0,1204.5,-1,0.12,0.0,1.0,0.1,-0.003,0.31,1.19,26.21,5.64,56.5,Normal
2026-06-27 17:50:46.022,Bodø,Tallinn,,0,-4.3,0,982.1,-1,0.0,0.0,1.0,0.112,-0.001,-0.455,1.19,26.21,5.64,56.5,Normal
2026-06-27 17:50:47.035,Bodø,Tallinn,,0,-5.8,0,1362.5,-1,0.27,0.0,1.0,0.087,0.009,1.221,1.19,26.21,5.64,56.5,Normal
2026-06-27 17:50:48.048,Bodø,Tallinn,,0,-6.3,0,1109.2,-2,0.0,0.0,-1.0,-0.163,0.014,-0.178,1.19,26.21,5.64,56.5,Normal
2026-06-27 17:50:49.041,Bodø,Tallinn,,0,-6.8,0,1208.9,-2,0.08,0.0,0.0,-0.048,0.024,1.119,1.19,26.21,5.64,56.5,Normal
2026-06-27 17:50:50.024,Bodø,Tallinn,,0,-6.0,0,1050.3,-2,0.0,0.0,0.0,0.023,0.001,-0.525,1.19,26.21,5.64,56.5,Normal
2026-06-27 17:50:51.045,Bodø,Tallinn,,0,-4.9,0,867.9,-2,0.0,0.0,-1.0,-0.05,-0.016,-0.506,1.19,26.21,5.64,56.5,Normal
2026-06-27 17:50:52.024,Bodø,Tallinn,,0,-3.2,0,561.0,-2,0.0,0.0,-1.0,0.029,-0.002,-0.478,1.19,26.21,5.64,56.5,Normal
2026-06-27 17:50:53.025,Bodø,Tallinn,,0,-2.9,0,664.3,-1,0.0,0.0,-1.0,0.002,-0.004,-0.037,1.19,26.21,5.64,56.5,Normal
2026-06-27 17:50:54.025,Bodø,Tallinn,,0,-2.4,0,550.3,-1,0.0,0.0,0.0,-0.002,-0.016,0.103,1.19,26.21,5.64,56.5,Normal
2026-06-27 17:50:55.041,Bodø,Tallinn,,0,-2.4,0,550.1,-1,0.0,0.0,1.0,0.049,-0.001,0.0,1.19,26.21,5.64,56.5,Normal
2026-06-27 17:50:56.025,Bodø,Tallinn,,0,-2.4,0,549.9,-1,0.0,0.0,1.0,0.067,-0.0,0.003,1.19,26.21,5.64,56.5,Normal
2026-06-27 17:50:57.045,Bodø,Tallinn,,0,-2.4,0,550.0,-1,0.0,0.0,-1.0,-0.021,-0.0,0.002,1.19,26.21,5.64,56.5,Normal
2026-06-27 17:50:58.027,Bodø,Tallinn,,0,-2.4,0,549.9,-1,0.0,0.02,-1.0,-0.027,-0.001,-0.001,1.19,26.21,5.64,56.5,Normal
2026-06-27 17:50:59.028,Bodø,Tallinn,,0,-2.3,0,538.9,-1,0.0,0.21,0.0,-0.006,-0.003,-0.027,1.19,26.21,5.64,56.5,Normal
2026-06-27 17:51:00.037,Bodø,Tallinn,,0,-0.0,0,550.0,-1,0.0,0.0,0.0,0.006,-0.061,0.044,1.19,26.21,5.65,56.5,Normal
2026-06-27 17:51:01.046,Bodø,Tallinn,,0,0.0,0,550.0,-1,0.0,0.0,0.0,-0.0,0.001,0.0,1.19,26.21,5.65,56.5,Normal
2026-06-27 17:51:02.028,Bodø,Tallinn,,0,-0.0,0,550.0,0,0.0,0.0,-1.0,0.0,-0.0,-0.0,1.19,26.21,5.65,56.5,Normal
2026-06-27 17:51:03.029,Bodø,Tallinn,,0,-0.0,0,550.0,0,0.0,0.0,0.0,-0.0,-0.006,-0.001,1.19,26.21,5.65,56.5,Normal
2026-06-27 17:51:04.029,Bodø,Tallinn,,0,-0.0,0,550.0,0,0.0,0.0,0.0,0.0,-0.001,-0.0,1.19,26.21,5.65,56.5,Normal
2026-06-27 17:51:05.029,Bodø,Tallinn,,0,-0.0,0,550.0,0,0.0,0.0,0.0,0.0,-0.001,-0.001,1.19,26.21,5.65,56.5,Normal
2026-06-27 17:51:06.040,Bodø,Tallinn,,0,-0.0,0,550.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.19,26.21,5.65,56.5,Normal
2026-06-27 17:51:07.030,Bodø,Tallinn,,0,-0.0,0,550.0,0,0.0,0.0,0.0,-0.001,0.0,0.0,1.19,26.21,5.65,56.5,Normal
2026-06-27 17:51:08.046,Bodø,Tallinn,,0,-0.0,0,550.0,0,0.0,0.0,0.0,-0.0,0.0,0.0,1.19,26.21,5.65,56.5,Normal
2026-06-27 17:51:09.030,Bodø,Tallinn,,0,-0.0,0,550.0,1,0.0,0.0,0.0,0.0,0.006,0.001,1.19,26.21,5.65,56.5,Normal
2026-06-27 17:51:10.049,Bodø,Tallinn,,0,0.0,0,550.0,1,0.0,0.0,0.0,0.003,0.001,-0.002,1.19,26.21,5.65,56.5,Normal
